NH continuous opacity from Stancil 2019
Wavelength (A), kappa for 15 temp (A^2/molecule)
        4701
          15
   500.0  1000.0  2000.0  2500.0  3000.0  3500.0  4000.0  4500.0  5000.0  5500.0  6000.0  7000.0  8000.0  9000.0 10000.0
  570.0  5.532660E-10  5.182361E-10  6.660968E-10  8.655353E-10  1.094541E-09  1.315689E-09  1.508088E-09  1.663655E-09  1.782091E-09  1.867140E-09  1.924186E-09  1.976332E-09  1.976262E-09  1.949265E-09  1.910189E-09
  571.0  5.111068E-10  4.755545E-10  6.647547E-10  8.946384E-10  1.148971E-09  1.387920E-09  1.591149E-09  1.752102E-09  1.872054E-09  1.956050E-09  2.010454E-09  2.055092E-09  2.046892E-09  2.012396E-09  1.966815E-09
  572.0  4.599519E-10  4.295917E-10  6.769071E-10  9.412384E-10  1.221889E-09  1.477824E-09  1.690205E-09  1.854575E-09  1.974093E-09  2.055250E-09  2.105443E-09  2.140090E-09  2.122008E-09  2.078786E-09  2.025834E-09
  573.0  4.030849E-10  3.839256E-10  7.046682E-10  1.006230E-09  1.313149E-09  1.584500E-09  1.803860E-09  1.969393E-09  2.086385E-09  2.162872E-09  2.207305E-09  2.229611E-09  2.200068E-09  2.147064E-09  2.086030E-09
  574.0  3.445065E-10  3.425618E-10  7.497882E-10  1.089957E-09  1.422000E-09  1.706461E-09  1.930194E-09  2.094415E-09  2.206717E-09  2.276725E-09  2.313919E-09  2.321752E-09  2.279404E-09  2.215776E-09  2.146127E-09
  575.0  2.887770E-10  3.097602E-10  8.135546E-10  1.192166E-09  1.547083E-09  1.841665E-09  2.066806E-09  2.227104E-09  2.332554E-09  2.394354E-09  2.422960E-09  2.414484E-09  2.358274E-09  2.283423E-09  2.204829E-09
  576.0  2.408201E-10  2.898376E-10  8.967035E-10  1.311984E-09  1.686456E-09  1.987572E-09  2.210891E-09  2.364605E-09  2.461119E-09  2.513130E-09  2.531973E-09  2.505722E-09  2.434919E-09  2.348519E-09  2.260867E-09
  577.0  2.056968E-10  2.869536E-10  9.993472E-10  1.447912E-09  1.837633E-09  2.141208E-09  2.359320E-09  2.503834E-09  2.589480E-09  2.630326E-09  2.638456E-09  2.593387E-09  2.507623E-09  2.409635E-09  2.313039E-09
  578.0  1.883584E-10  3.048931E-10  1.120921E-09  1.597842E-09  1.997648E-09  2.299253E-09  2.508737E-09  2.641574E-09  2.714648E-09  2.743211E-09  2.739937E-09  2.675483E-09  2.574769E-09  2.465446E-09  2.360245E-09
  579.0  1.933916E-10  3.468520E-10  1.260153E-09  1.759096E-09  2.163133E-09  2.458142E-09  2.655664E-09  2.774582E-09  2.833672E-09  2.849138E-09  2.834061E-09  2.750154E-09  2.634889E-09  2.514781E-09  2.401531E-09
  580.0  2.247663E-10  4.152404E-10  1.415060E-09  1.928487E-09  2.330414E-09  2.614173E-09  2.796614E-09  2.899692E-09  2.943737E-09  2.945635E-09  2.918668E-09  2.815757E-09  2.686724E-09  2.556655E-09  2.436121E-09
  581.0  2.856000E-10  5.115108E-10  1.582971E-09  2.102398E-09  2.495622E-09  2.763622E-09  2.928202E-09  3.013919E-09  3.042261E-09  3.030484E-09  2.991862E-09  2.870911E-09  2.729255E-09  2.590311E-09  2.463439E-09
